anio;jurisdiccion;Empresa;linea
11/2018;NACIONAL;"TRANSPORTES NUEVA CHICAGO C.I.S.A.";"LINEA 80"
11/2018;NACIONAL;"TRANSPORTES QUIRNO COSTA S.A.C.I.";"LINEA 103"
11/2018;NACIONAL;"TRANSPORTES RIO GRANDE S.A.C.I.F.";"LINEA 8"
11/2018;NACIONAL;"TRANSPORTES RIO GRANDE S.A.C.I.F.";"LINEA 5"
11/2018;NACIONAL;"TRANSPORTES RIO GRANDE S.A.C.I.F.";"LINEA 23"
11/2018;NACIONAL;"TRANSPORTES SAN CAYETANO S.A.C.";"LINEA 1"
11/2018;NACIONAL;"TRANSPORTES SANTA FE S.A.C.I.";"LINEA 39"
11/2018;NACIONAL;"TRANSPORTES SESENTA Y OCHO S.R.L.";"LINEA 68"
11/2018;NACIONAL;"TRANSPORTES SOL DE MAYO C.I.S.A.";"LINEA 4"
11/2018;NACIONAL;"TRANSPORTES SUR-NOR C.I.S.A.";"LINEA 15"
11/2018;NACIONAL;"TTES.AUTOMOTORES DE PASAJEROS SIGLO XXI SA";"LINEA 181"
11/2018;NACIONAL;"UNION TRANSPORTISTAS DE EMPRESAS SA";"LINEA 46"
11/2018;NACIONAL;"VUELTA DE ROCHA S.A.T.C.I.";"LINEA 64"
10/2018;NACIONAL;"17 DE AGOSTO S.A.";"LINEA 26"
10/2018;NACIONAL;"4 DE SEPTIEMBRE S.A.T.C.P.";"LINEA 37"
10/2018;NACIONAL;"ALMAFUERTE S.A.T.A.C.I.";"LINEA 55"
10/2018;NACIONAL;"AZUL S.A. DE TRANSPORTE AUTOMOTOR";"LINEA 41"
10/2018;NACIONAL;"BERNARDINO RIVADAVIA S.A.T.A.";"LINEA 113"
10/2018;NACIONAL;"BERNARDINO RIVADAVIA S.A.T.A.";"LINEA 63"
10/2018;NACIONAL;"BUENOS AIRES BUS SOCIEDAD ANONIMA";"LINEA 49"
10/2018;NACIONAL;"BUS DEL OESTE S.A.";"LINEA 97"
10/2018;NACIONAL;"CARDENAS S.A. EMPRESA DE TRANSPORTES";"LINEA 126"
10/2018;NACIONAL;"COLECTIVEROS UNIDOS S.A.";"LINEA 106"
10/2018;NACIONAL;"COLECTIVEROS UNIDOS S.A.";LINEA_099
10/2018;NACIONAL;"COMPAÑIA MICROOMNIBUS LA COLORADA SACI";"LINEA 178"
10/2018;NACIONAL;"D.O.T.A. S.A. DE TRANSPORTE AUTOMOTOR";"LINEA 28"
10/2018;NACIONAL;"D.O.T.A. S.A. DE TRANSPORTE AUTOMOTOR";"LINEA 44"
10/2018;NACIONAL;"D.O.T.A. S.A. DE TRANSPORTE AUTOMOTOR";"LINEA 101"
10/2018;NACIONAL;"D.U.V.I. SOCIEDAD ANONIMA";"LINEA 193"
10/2018;NACIONAL;"D.U.V.I. SOCIEDAD ANONIMA";"LINEA 86"
10/2018;NACIONAL;"EL NUEVO HALCON S.A.";"LINEA 148"
10/2018;NACIONAL;"EL PUENTE S.A.T.";"LINEA 128"
10/2018;NACIONAL;"EL PUENTE S.A.T.";"LINEA 75"
10/2018;NACIONAL;"EL PUENTE S.A.T.";"LINEA 32"
10/2018;NACIONAL;"EL PUENTE S.A.T.";"LINEA 158"
10/2018;NACIONAL;"EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.";"LINEA 29"
10/2018;NACIONAL;"EMP.DE TRANSP.MICROOMN.SAENZ PEÑA S.R.L.";"LINEA 92"
10/2018;NACIONAL;"EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.";"LINEA 24"
10/2018;NACIONAL;"EMPRESA ANTARTIDA ARGENTINA S.A.T.";"LINEA 95"
10/2018;NACIONAL;"EMPRESA DE TRANSP. TTE. GRAL. ROCA S.A";"LINEA 21"
10/2018;NACIONAL;"EMPRESA DE TRANSP. TTE. GRAL. ROCA S.A";"LINEA 108"
10/2018;NACIONAL;"EMPRESA DE TRANSPORTES AMERICA S.A.C.I.";"LINEA 105"
10/2018;NACIONAL;"EMPRESA LINEA 216 S.A.T.";"LINEA 166"
10/2018;NACIONAL;"EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.";"LINEA 152"
10/2018;NACIONAL;"ERSA URBANO";"LINEA 133"
10/2018;NACIONAL;"ERSA URBANO";"LINEA 140"
10/2018;NACIONAL;"ERSA URBANO";"LINEA 184"
10/2018;NACIONAL;"EXPRESO GENERAL SARMIENTO S.A.";"LINEA 176"
10/2018;NACIONAL;"EXPRESO LOMAS S.A.";"LINEA 112"
10/2018;NACIONAL;"EXPRESO LOMAS S.A.";"LINEA 165"
10/2018;NACIONAL;"EXPRESO QUILMES S.A.";"LINEA 98"
10/2018;NACIONAL;"EXPRESO SAN ISIDRO S.A.T.C.I.F.I.";"LINEA 168"
10/2018;NACIONAL;"GENERAL PUEYRREDON S.A.T.C.I.";"LINEA 110"
10/2018;NACIONAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 25"
10/2018;NACIONAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 84"
10/2018;NACIONAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 9"
10/2018;NACIONAL;"GRUPO LINEA 179 S.A.";"LINEA 179"
10/2018;NACIONAL;"JUAN B. JUSTO S.A.T.C.I.";"LINEA 34"
10/2018;NACIONAL;"LA CABAÑA S.A.";"LINEA 174 BS AS"
10/2018;NACIONAL;"LA CABAÑA S.A.";"LINEA 172"
10/2018;NACIONAL;"LA CENTRAL DE VICENTE LOPEZ S.A.";"LINEA 061"
10/2018;NACIONAL;"LA CENTRAL DE VICENTE LOPEZ S.A.";"LINEA 114"
10/2018;NACIONAL;"LA CENTRAL DE VICENTE LOPEZ S.A.";"LINEA 129"
10/2018;NACIONAL;"LA CENTRAL DE VICENTE LOPEZ S.A.";"LINEA 143"
10/2018;NACIONAL;"LA CENTRAL DE VICENTE LOPEZ S.A.";"LINEA 62"
10/2018;NACIONAL;"LA NUEVA METROPOL S.A.";"LINEA 65"
10/2018;NACIONAL;"LA NUEVA METROPOL S.A.";"LINEA 194"
10/2018;NACIONAL;"LA NUEVA METROPOL S.A.";"LINEA 195"
10/2018;NACIONAL;"LA VECINAL DE MATANZA SACI. DE MICROOMNIBUS";"LINEA 180"
10/2018;NACIONAL;"LINEA 10 S.A.";"LINEA 10"
10/2018;NACIONAL;"LINEA 17 S.A.";"LINEA 17"
10/2018;NACIONAL;"LINEA 213 S.A. DE TRANSPORTE";"LINEA 53"
10/2018;NACIONAL;"LINEA 22 S.A.";"LINEA 22"
10/2018;NACIONAL;"LINEA 71 S.A.";"LINEA 71"
10/2018;NACIONAL;"LINEA DE MICROOMNIBUS 47 S.A.T.C.F.I.";"LINEA 47"
10/2018;NACIONAL;"LINEA EXPRESO LINIERS S.A.I.Y C.";"LINEA 88"
10/2018;NACIONAL;"LOS CONSTITUYENTES S.A.T.";"LINEA 111"
10/2018;NACIONAL;"LOS CONSTITUYENTES S.A.T.";"LINEA 127"
10/2018;NACIONAL;"LOS CONSTITUYENTES S.A.T.";"LINEA 78"
10/2018;NACIONAL;"LOS CONSTITUYENTES S.A.T.";"LINEA 87"
10/2018;NACIONAL;"M.O.D.O. S.A. DE TRANSPORTE AUTOMOTOR";"LINEA 151"
10/2018;NACIONAL;"M.O.D.O. S.A. DE TRANSPORTE AUTOMOTOR";"LINEA 90"
10/2018;NACIONAL;"MAYO S.A.T.A.";"LINEA 141"
10/2018;NACIONAL;"MAYO S.A.T.A.";"LINEA 36"
10/2018;NACIONAL;"MICRO OMNIBUS NORTE S.A.";"LINEA 60"
10/2018;NACIONAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.";"LINEA 159"
10/2018;NACIONAL;"MICRO OMNIBUS SUR S.A.C.";"LINEA 160"
10/2018;NACIONAL;"MICROOMNIBUS BARRANCAS DE BELGRANO S.A.";"LINEA 118"
10/2018;NACIONAL;"MICROOMNIBUS CIUDAD DE BS.AS. S.A.T.C.I";"LINEA 59"
10/2018;NACIONAL;"MICROOMNIBUS CUARENTA Y CINCO S.A.C.I.F.";"LINEA 154"
10/2018;NACIONAL;"MICROOMNIBUS CUARENTA Y CINCO S.A.C.I.F.";"LINEA 45"
10/2018;NACIONAL;"MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.";"LINEA 153 BS AS"
10/2018;NACIONAL;"MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.";"LINEA 19"
10/2018;NACIONAL;"NUDO S.A.";"LINEA 6"
10/2018;NACIONAL;"NUDO S.A.";"LINEA 50"
10/2018;NACIONAL;"NUDO S.A.";"LINEA 150"
10/2018;NACIONAL;"NUDO S.A.";"LINEA 107"
10/2018;NACIONAL;"NUEVOS RUMBOS S.A.T.A.C.I.F.I.";"LINEA 132"
10/2018;NACIONAL;"ROCARAZA S.A.";"LINEA 146"
10/2018;NACIONAL;"ROCARAZA S.A.";"LINEA 31"
10/2018;NACIONAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 79"
10/2018;NACIONAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 74"
10/2018;NACIONAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 51"
10/2018;NACIONAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 177"
10/2018;NACIONAL;"SARGENTO CABRAL S.A.DE TRANSPORTE";"LINEA 182"
10/2018;NACIONAL;"SARGENTO CABRAL S.A.DE TRANSPORTE";"LINEA 163 BS AS"
10/2018;NACIONAL;"SARGENTO CABRAL S.A.DE TRANSPORTE";"LINEA 136 BS AS"
10/2018;NACIONAL;"SOCIEDAD ANONIMA EXPRESO SUDOESTE";"LINEA 85"
10/2018;NACIONAL;"TRANPORTES VEINTIDOS DE SETIEMBRE S.A.C.";"LINEA 2"
10/2018;NACIONAL;"TRANSP. AUTOMOTORES 12 DE OCTUBRE S.A.C.";"LINEA 7"
10/2018;NACIONAL;"TRANSP. SGTO. CABRAL";"LINEA 102"
10/2018;NACIONAL;"TRANSPORTE ESCALADA S.A.T.";"LINEA 175"
10/2018;NACIONAL;"TRANSPORTE ESCALADA S.A.T.";"LINEA 169"
10/2018;NACIONAL;"TRANSPORTE IDEAL SAN JUSTO S.A.";"LINEA 185"
10/2018;NACIONAL;"TRANSPORTE IDEAL SAN JUSTO S.A.";"LINEA 96"
10/2018;NACIONAL;"TRANSPORTE LARRAZABAL C.I.S.A.";"LINEA 20"
10/2018;NACIONAL;"TRANSPORTE LARRAZABAL C.I.S.A.";"LINEA 188"
10/2018;NACIONAL;"TRANSPORTE LARRAZABAL C.I.S.A.";"LINEA 161"
10/2018;NACIONAL;"TRANSPORTE LARRAZABAL C.I.S.A.";"LINEA 117"
10/2018;NACIONAL;"TRANSPORTE NUEVE DE JULIO SAC.";"LINEA 109"
10/2018;NACIONAL;"TRANSPORTES 1º SEPTIEMBRE S.A.";"LINEA 93"
10/2018;NACIONAL;"TRANSPORTES 270 S.A.";"LINEA 70"
10/2018;NACIONAL;"TRANSPORTES ALMIRANTE BROWN S.A.";"LINEA 33"
10/2018;NACIONAL;"TRANSPORTES ATLANTIDA S.A.C.";"LINEA 57"
10/2018;NACIONAL;"TRANSPORTES AUTOMOTORES CALLAO S.A.";"LINEA 124"
10/2018;NACIONAL;"TRANSPORTES AUTOMOTORES CALLAO S.A.";"LINEA 12"
10/2018;NACIONAL;"TRANSPORTES AUTOMOTORES RIACHUELO S.A.";"LINEA 100"
10/2018;NACIONAL;"TRANSPORTES AUTOMOTORES RIACHUELO S.A.";"LINEA 115"
10/2018;NACIONAL;"TRANSPORTES AUTOMOTORES RIACHUELO S.A.";"LINEA 134"
10/2018;NACIONAL;"TRANSPORTES AVENIDA BERNARDO ADER S.A.";"LINEA 130"
10/2018;NACIONAL;"TRANSPORTES COLEGIALES S.A.C.I.";"LINEA 42"
10/2018;NACIONAL;"TRANSPORTES DEL TEJAR S.A.";"LINEA 67"
10/2018;NACIONAL;"TRANSPORTES LINEA 123 S.A.C.I.";"LINEA 123"
10/2018;NACIONAL;"TRANSPORTES LOPE DE VEGA S.A.C.I.";"LINEA 91"
10/2018;NACIONAL;"TRANSPORTES LOPE DE VEGA S.A.C.I.";"LINEA 76"
10/2018;NACIONAL;"TRANSPORTES LOPE DE VEGA S.A.C.I.";"LINEA 56"
10/2018;NACIONAL;"TRANSPORTES LOPE DE VEGA S.A.C.I.";"LINEA 135"
10/2018;NACIONAL;"TRANSPORTES NUEVA CHICAGO C.I.S.A.";"LINEA 80"
10/2018;NACIONAL;"TRANSPORTES QUIRNO COSTA S.A.C.I.";"LINEA 103"
10/2018;NACIONAL;"TRANSPORTES RIO GRANDE S.A.C.I.F.";"LINEA 8"
10/2018;NACIONAL;"TRANSPORTES RIO GRANDE S.A.C.I.F.";"LINEA 5"
10/2018;NACIONAL;"TRANSPORTES RIO GRANDE S.A.C.I.F.";"LINEA 23"
10/2018;NACIONAL;"TRANSPORTES SAN CAYETANO S.A.C.";"LINEA 1"
10/2018;NACIONAL;"TRANSPORTES SANTA FE S.A.C.I.";"LINEA 39"
10/2018;NACIONAL;"TRANSPORTES SESENTA Y OCHO S.R.L.";"LINEA 68"
10/2018;NACIONAL;"TRANSPORTES SOL DE MAYO C.I.S.A.";"LINEA 4"
10/2018;NACIONAL;"TRANSPORTES SUR-NOR C.I.S.A.";"LINEA 15"
10/2018;NACIONAL;"TTES.AUTOMOTORES DE PASAJEROS SIGLO XXI SA";"LINEA 181"
10/2018;NACIONAL;"UNION TRANSPORTISTAS DE EMPRESAS SA";"LINEA 46"
10/2018;NACIONAL;"VUELTA DE ROCHA S.A.T.C.I.";"LINEA 64"
09/2018;NACIONAL;"17 DE AGOSTO S.A.";"LINEA 26"
09/2018;NACIONAL;"4 DE SEPTIEMBRE S.A.T.C.P.";"LINEA 37"
09/2018;NACIONAL;"ALMAFUERTE S.A.T.A.C.I.";"LINEA 55"
09/2018;NACIONAL;"AZUL S.A. DE TRANSPORTE AUTOMOTOR";"LINEA 41"
09/2018;NACIONAL;"BERNARDINO RIVADAVIA S.A.T.A.";"LINEA 113"
09/2018;NACIONAL;"BERNARDINO RIVADAVIA S.A.T.A.";"LINEA 63"
09/2018;NACIONAL;"BUENOS AIRES BUS SOCIEDAD ANONIMA";"LINEA 49"
09/2018;NACIONAL;"BUS DEL OESTE S.A.";"LINEA 97"
09/2018;NACIONAL;"CARDENAS S.A. EMPRESA DE TRANSPORTES";"LINEA 126"
09/2018;NACIONAL;"COLECTIVEROS UNIDOS S.A.";"LINEA 106"
09/2018;NACIONAL;"COLECTIVEROS UNIDOS S.A.";LINEA_099
09/2018;NACIONAL;"COMPAÃ?IA MICROOMNIBUS LA COLORADA SACI";"LINEA 178"
09/2018;NACIONAL;"D.O.T.A. S.A. DE TRANSPORTE AUTOMOTOR";"LINEA 101"
09/2018;NACIONAL;"D.O.T.A. S.A. DE TRANSPORTE AUTOMOTOR";"LINEA 28"
09/2018;NACIONAL;"D.O.T.A. S.A. DE TRANSPORTE AUTOMOTOR";"LINEA 44"
09/2018;NACIONAL;"D.U.V.I. SOCIEDAD ANONIMA";"LINEA 86"
09/2018;NACIONAL;"D.U.V.I. SOCIEDAD ANONIMA";"LINEA 193"
09/2018;NACIONAL;"EL NUEVO HALCON S.A.";"LINEA 148"
09/2018;NACIONAL;"EL PUENTE S.A.T.";"LINEA 128"
09/2018;NACIONAL;"EL PUENTE S.A.T.";"LINEA 158"
09/2018;NACIONAL;"EL PUENTE S.A.T.";"LINEA 32A"
09/2018;NACIONAL;"EL PUENTE S.A.T.";"LINEA 75"
09/2018;NACIONAL;"EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.";"LINEA 29"
09/2018;NACIONAL;"EMP.DE TRANSP.MICROOMN.SAENZ PEÃ?A S.R.L.";"LINEA 92"
09/2018;NACIONAL;"EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.";"LINEA 24"
09/2018;NACIONAL;"EMPRESA ANTARTIDA ARGENTINA S.A.T.";"LINEA 95"
09/2018;NACIONAL;"EMPRESA DE TRANSP. MARIANO MORENO S.A.";"LINEA 36"
09/2018;NACIONAL;"EMPRESA DE TRANSP. TTE. GRAL. ROCA S.A";"LINEA 108"
09/2018;NACIONAL;"EMPRESA DE TRANSP. TTE. GRAL. ROCA S.A";"LINEA 21"
09/2018;NACIONAL;"EMPRESA DE TRANSPORTES AMERICA S.A.C.I.";"LINEA 105"
09/2018;NACIONAL;"EMPRESA LINEA 216 S.A.T.";"LINEA 166"
09/2018;NACIONAL;"EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.";"LINEA 152"
09/2018;NACIONAL;"EXPRESO GENERAL SARMIENTO S.A.";"LINEA 176"
09/2018;NACIONAL;"EXPRESO LOMAS S.A.";"LINEA 112"
09/2018;NACIONAL;"EXPRESO LOMAS S.A.";"LINEA 165"
09/2018;NACIONAL;"EXPRESO QUILMES S.A.";"LINEA 98"
09/2018;NACIONAL;"EXPRESO SAN ISIDRO S.A.T.C.I.F.I.";"LINEA 168"
09/2018;NACIONAL;"GENERAL PUEYRREDON S.A.T.C.I.";"LINEA 110"
09/2018;NACIONAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 25"
09/2018;NACIONAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 84"
09/2018;NACIONAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 9"
09/2018;NACIONAL;"GRUPO LINEA 179 S.A.";"LINEA 179"
09/2018;NACIONAL;"JUAN B. JUSTO S.A.T.C.I.";"LINEA 34"
09/2018;NACIONAL;"LA CABAÃ?A S.A.";"LINEA 172"
09/2018;NACIONAL;"LA CABAÃ?A S.A.";"LINEA 174 BS AS"
09/2018;NACIONAL;"LA CENTRAL DE VICENTE LOPEZ S.A.";"LINEA 62"
09/2018;NACIONAL;"LA CENTRAL DE VICENTE LOPEZ S.A.";"LINEA 143"
09/2018;NACIONAL;"LA CENTRAL DE VICENTE LOPEZ S.A.";"LINEA 129"
09/2018;NACIONAL;"LA CENTRAL DE VICENTE LOPEZ S.A.";"LINEA 114"
09/2018;NACIONAL;"LA CENTRAL DE VICENTE LOPEZ S.A.";"LINEA 061"
09/2018;NACIONAL;"LA NUEVA METROPOL S.A.";"LINEA 194"
09/2018;NACIONAL;"LA NUEVA METROPOL S.A.";"LINEA 195"
09/2018;NACIONAL;"LA NUEVA METROPOL S.A.";"LINEA 65"
09/2018;NACIONAL;"LA VECINAL DE MATANZA SACI. DE MICROOMNIBUS";"LINEA 180"
09/2018;NACIONAL;"LINEA 10 S.A.";"LINEA 10"
09/2018;NACIONAL;"LINEA 17 S.A.";"LINEA 17"
09/2018;NACIONAL;"LINEA 213 S.A. DE TRANSPORTE";"LINEA 53"
09/2018;NACIONAL;"LINEA 22 S.A.";"LINEA 22"
09/2018;NACIONAL;"LINEA 71 S.A.";"LINEA 71"
09/2018;NACIONAL;"LINEA DE MICROOMNIBUS 47 S.A.T.C.F.I.";"LINEA 47"
09/2018;NACIONAL;"LINEA EXPRESO LINIERS S.A.I.Y C.";"LINEA 88"
09/2018;NACIONAL;"LOS CONSTITUYENTES S.A.T.";"LINEA 87"
09/2018;NACIONAL;"LOS CONSTITUYENTES S.A.T.";"LINEA 78"
09/2018;NACIONAL;"LOS CONSTITUYENTES S.A.T.";"LINEA 127"
09/2018;NACIONAL;"LOS CONSTITUYENTES S.A.T.";"LINEA 111"
09/2018;NACIONAL;"M.O.D.O. S.A. DE TRANSPORTE AUTOMOTOR";"LINEA 151"
09/2018;NACIONAL;"M.O.D.O. S.A. DE TRANSPORTE AUTOMOTOR";"LINEA 90"
09/2018;NACIONAL;"MAYO S.A.T.A.";"LINEA 141"
09/2018;NACIONAL;"MICRO OMNIBUS NORTE S.A.";"LINEA 60"
09/2018;NACIONAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.";"LINEA 159"
09/2018;NACIONAL;"MICRO OMNIBUS SUR S.A.C.";"LINEA 160"
09/2018;NACIONAL;"MICROOMNIBUS BARRANCAS DE BELGRANO S.A.";"LINEA 118"
09/2018;NACIONAL;"MICROOMNIBUS CIUDAD DE BS.AS. S.A.T.C.I";"LINEA 59"
09/2018;NACIONAL;"MICROOMNIBUS CUARENTA Y CINCO S.A.C.I.F.";"LINEA 154"
09/2018;NACIONAL;"MICROOMNIBUS CUARENTA Y CINCO S.A.C.I.F.";"LINEA 45"
09/2018;NACIONAL;"MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.";"LINEA 153 BS AS"
09/2018;NACIONAL;"MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.";"LINEA 19"
09/2018;NACIONAL;"NUDO S.A.";"LINEA 107"
09/2018;NACIONAL;"NUDO S.A.";"LINEA 150"
09/2018;NACIONAL;"NUDO S.A.";"LINEA 50"
09/2018;NACIONAL;"NUDO S.A.";"LINEA 6"
09/2018;NACIONAL;"NUEVOS RUMBOS S.A.T.A.C.I.F.I.";"LINEA 132"
09/2018;NACIONAL;"ROCARAZA S.A.";"LINEA 146"
09/2018;NACIONAL;"ROCARAZA S.A.";"LINEA 031"
09/2018;NACIONAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 177"
09/2018;NACIONAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 51"
09/2018;NACIONAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 74"
09/2018;NACIONAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 79"
09/2018;NACIONAL;"SARGENTO CABRAL S.A.DE TRANSPORTE";"LINEA 136 BS AS"
09/2018;NACIONAL;"SARGENTO CABRAL S.A.DE TRANSPORTE";"LINEA 163 BS AS"
09/2018;NACIONAL;"SARGENTO CABRAL S.A.DE TRANSPORTE";"LINEA 182"
09/2018;NACIONAL;"SOCIEDAD ANONIMA EXPRESO SUDOESTE";"LINEA 85"
09/2018;NACIONAL;"TRANPORTES VEINTIDOS DE SETIEMBRE S.A.C.";"LINEA 2"
09/2018;NACIONAL;"TRANSP. AUTOMOTORES 12 DE OCTUBRE S.A.C.";"LINEA 7"
09/2018;NACIONAL;"TRANSP. SGTO. CABRAL";"LINEA 102"
09/2018;NACIONAL;"TRANSPORTE ESCALADA S.A.T.";"LINEA 169"
09/2018;NACIONAL;"TRANSPORTE ESCALADA S.A.T.";"LINEA 175"
09/2018;NACIONAL;"TRANSPORTE IDEAL SAN JUSTO S.A.";"LINEA 185"
09/2018;NACIONAL;"TRANSPORTE IDEAL SAN JUSTO S.A.";"LINEA 96"
09/2018;NACIONAL;"TRANSPORTE LARRAZABAL C.I.S.A.";"LINEA 20"
09/2018;NACIONAL;"TRANSPORTE LARRAZABAL C.I.S.A.";"LINEA 188"
09/2018;NACIONAL;"TRANSPORTE LARRAZABAL C.I.S.A.";"LINEA 161"
09/2018;NACIONAL;"TRANSPORTE LARRAZABAL C.I.S.A.";"LINEA 117"
09/2018;NACIONAL;"TRANSPORTE NUEVE DE JULIO SAC.";"LINEA 109"
09/2018;NACIONAL;"TRANSPORTES 1Âº SEPTIEMBRE S.A.";"LINEA 93"
09/2018;NACIONAL;"TRANSPORTES 270 S.A.";"LINEA 70"
09/2018;NACIONAL;"TRANSPORTES ALMIRANTE BROWN S.A.";"LINEA 33"
09/2018;NACIONAL;"TRANSPORTES ATLANTIDA S.A.C.";"LINEA 57"
09/2018;NACIONAL;"TRANSPORTES AUTOMOTORES CALLAO S.A.";"LINEA 124"
09/2018;NACIONAL;"TRANSPORTES AUTOMOTORES CALLAO S.A.";"LINEA 12"
09/2018;NACIONAL;"TRANSPORTES AUTOMOTORES RIACHUELO S.A.";"LINEA 100"
09/2018;NACIONAL;"TRANSPORTES AUTOMOTORES RIACHUELO S.A.";"LINEA 115"
09/2018;NACIONAL;"TRANSPORTES AUTOMOTORES RIACHUELO S.A.";"LINEA 134"
09/2018;NACIONAL;"TRANSPORTES AVENIDA BERNARDO ADER S.A.";"LINEA 130"
09/2018;NACIONAL;"TRANSPORTES COLEGIALES S.A.C.I.";"LINEA 42"
09/2018;NACIONAL;"TRANSPORTES DEL TEJAR S.A.";"LINEA 67"
09/2018;NACIONAL;"TRANSPORTES LINEA 123 S.A.C.I.";"LINEA 123"
09/2018;NACIONAL;"TRANSPORTES LOPE DE VEGA S.A.C.I.";"LINEA 91"
09/2018;NACIONAL;"TRANSPORTES LOPE DE VEGA S.A.C.I.";"LINEA 76"
09/2018;NACIONAL;"TRANSPORTES LOPE DE VEGA S.A.C.I.";"LINEA 56"
09/2018;NACIONAL;"TRANSPORTES LOPE DE VEGA S.A.C.I.";"LINEA 135"
09/2018;NACIONAL;"TRANSPORTES NUEVA CHICAGO C.I.S.A.";"LINEA 80"
09/2018;NACIONAL;"TRANSPORTES QUIRNO COSTA S.A.C.I.";"LINEA 103"
09/2018;NACIONAL;"TRANSPORTES RIO GRANDE S.A.C.I.F.";"LINEA 23"
09/2018;NACIONAL;"TRANSPORTES RIO GRANDE S.A.C.I.F.";"LINEA 5"
09/2018;NACIONAL;"TRANSPORTES RIO GRANDE S.A.C.I.F.";"LINEA 8"
09/2018;NACIONAL;"TRANSPORTES SAN CAYETANO S.A.C.";"LINEA 1"
09/2018;NACIONAL;"TRANSPORTES SANTA FE S.A.C.I.";"LINEA 39"
09/2018;NACIONAL;"TRANSPORTES SESENTA Y OCHO S.R.L.";"LINEA 68"
09/2018;NACIONAL;"TRANSPORTES SOL DE MAYO C.I.S.A.";"LINEA 4"
09/2018;NACIONAL;"TRANSPORTES SUR-NOR C.I.S.A.";"LINEA 15"
09/2018;NACIONAL;"TTES.AUTOMOTORES DE PASAJEROS SIGLO XXI SA";"LINEA 181"
09/2018;NACIONAL;"UNION TRANSPORTISTAS DE EMPRESAS SA";"LINEA 46"
09/2018;NACIONAL;"VUELTA DE ROCHA S.A.T.C.I.";"LINEA 64"
08/2018;NACIONAL;"17 DE AGOSTO S.A.";"LINEA 26"
08/2018;NACIONAL;"4 DE SEPTIEMBRE S.A.T.C.P.";"LINEA 37"
08/2018;NACIONAL;"ALMAFUERTE S.A.T.A.C.I.";"LINEA 55"
08/2018;NACIONAL;"AZUL S.A. DE TRANSPORTE AUTOMOTOR";"LINEA 41"
08/2018;NACIONAL;"BERNARDINO RIVADAVIA S.A.T.A.";"LINEA 113"
08/2018;NACIONAL;"BERNARDINO RIVADAVIA S.A.T.A.";"LINEA 63"
08/2018;NACIONAL;"BUENOS AIRES BUS SOCIEDAD ANONIMA";"LINEA 49"
08/2018;NACIONAL;"BUS DEL OESTE S.A.";"LINEA 97"
08/2018;NACIONAL;"CARDENAS S.A. EMPRESA DE TRANSPORTES";"LINEA 126"
08/2018;NACIONAL;"COLECTIVEROS UNIDOS S.A.";LINEA_099
08/2018;NACIONAL;"COLECTIVEROS UNIDOS S.A.";"LINEA 106"
08/2018;NACIONAL;"COMPAÃ?IA MICROOMNIBUS LA COLORADA SACI";"LINEA 178"
08/2018;NACIONAL;"D.O.T.A. S.A. DE TRANSPORTE AUTOMOTOR";"LINEA 101"
08/2018;NACIONAL;"D.O.T.A. S.A. DE TRANSPORTE AUTOMOTOR";"LINEA 28"
08/2018;NACIONAL;"D.O.T.A. S.A. DE TRANSPORTE AUTOMOTOR";"LINEA 44"
08/2018;NACIONAL;"D.U.V.I. SOCIEDAD ANONIMA";"LINEA 86"
08/2018;NACIONAL;"D.U.V.I. SOCIEDAD ANONIMA";"LINEA 193"
08/2018;NACIONAL;"EL NUEVO HALCON S.A.";"LINEA 148"
08/2018;NACIONAL;"EL PUENTE S.A.T.";"LINEA 75"
08/2018;NACIONAL;"EL PUENTE S.A.T.";"LINEA 32A"
08/2018;NACIONAL;"EL PUENTE S.A.T.";"LINEA 158"
