MODO;EMPRESA;PERIODO;ACTUALIZACION
COLECTIVO;EL PUENTE S.A.T.;201609;
COLECTIVO;EL PUENTE S.A.T.;201610;
COLECTIVO;EL PUENTE S.A.T.;201611;
COLECTIVO;EL PUENTE S.A.T.;201612;
COLECTIVO;EL PUENTE S.A.T.;201701;
COLECTIVO;EL PUENTE S.A.T.;201702;
COLECTIVO;EL PUENTE S.A.T.;201703;
COLECTIVO;EL PUENTE S.A.T.;201704;
COLECTIVO;EL PUENTE S.A.T.;201705;
COLECTIVO;EL PUENTE S.A.T.;201706;
COLECTIVO;EL PUENTE S.A.T.;201707;
COLECTIVO;EL PUENTE S.A.T.;201708;
COLECTIVO;EL PUENTE S.A.T.;201709;
COLECTIVO;EL PUENTE S.A.T.;201710;
COLECTIVO;EL PUENTE S.A.T.;201711;
COLECTIVO;EL PUENTE S.A.T.;201712;
COLECTIVO;EL PUENTE S.A.T.;201801;
COLECTIVO;EL PUENTE S.A.T.;201802;
COLECTIVO;EL PUENTE S.A.T.;201803;
COLECTIVO;EL PUENTE S.A.T.;201804;
COLECTIVO;EL PUENTE S.A.T.;201805;
COLECTIVO;EL PUENTE S.A.T.;201806;
COLECTIVO;EL PUENTE S.A.T.;201807;
COLECTIVO;EL PUENTE S.A.T.;201808;
COLECTIVO;EL PUENTE S.A.T.;201809;
COLECTIVO;EL PUENTE S.A.T.;201810;
COLECTIVO;EL PUENTE S.A.T.;201811;
COLECTIVO;EL PUENTE S.A.T.;201812;
COLECTIVO;EL PUENTE S.A.T.;201901;
COLECTIVO;EL PUENTE S.A.T.;201902;
COLECTIVO;EL PUENTE S.A.T.;201903;
COLECTIVO;EL PUENTE S.A.T.;201904;
COLECTIVO;EL PUENTE S.A.T.;201905;
COLECTIVO;EL PUENTE S.A.T.;201906;
COLECTIVO;EL PUENTE S.A.T.;201907;
COLECTIVO;EL PUENTE S.A.T.;201908;
COLECTIVO;EL PUENTE S.A.T.;201909;
COLECTIVO;EL PUENTE S.A.T.;201910;
COLECTIVO;EL PUENTE SAT;201301;
COLECTIVO;EL PUENTE SAT;201302;
COLECTIVO;EL PUENTE SAT;201311;
COLECTIVO;EL URBANO SRL;201301;
COLECTIVO;EL URBANO SRL;201302;
COLECTIVO;EL URBANO SRL;201303;
COLECTIVO;EL URBANO SRL;201304;
COLECTIVO;EL URBANO SRL;201305;
COLECTIVO;EL URBANO SRL;201306;
COLECTIVO;EL URBANO SRL;201307;
COLECTIVO;EL URBANO SRL;201308;
COLECTIVO;EL URBANO SRL;201309;
COLECTIVO;EL URBANO SRL;201310;
COLECTIVO;EL URBANO SRL;201311;
COLECTIVO;EL URBANO SRL;201312;
COLECTIVO;EL URBANO SRL;201401;
COLECTIVO;EL URBANO SRL;201402;
COLECTIVO;EL URBANO SRL;201403;
COLECTIVO;EL URBANO SRL;201404;
COLECTIVO;EL URBANO SRL;201405;
COLECTIVO;EL URBANO SRL;201406;
COLECTIVO;EL URBANO SRL;201407;
COLECTIVO;EL URBANO SRL;201408;
COLECTIVO;EL URBANO SRL;201409;
COLECTIVO;EL URBANO SRL;201410;
COLECTIVO;EL URBANO SRL;201411;
COLECTIVO;EL URBANO SRL;201412;
COLECTIVO;EL URBANO SRL;201501;
COLECTIVO;EL URBANO SRL;201502;
COLECTIVO;EL URBANO SRL;201503;
COLECTIVO;EL URBANO SRL;201504;
COLECTIVO;EL URBANO SRL;201505;
COLECTIVO;EL URBANO SRL;201506;
COLECTIVO;EL URBANO SRL;201507;
COLECTIVO;EL URBANO SRL;201508;
COLECTIVO;EL URBANO SRL;201509;
COLECTIVO;EL URBANO SRL;201510;
COLECTIVO;EL URBANO SRL;201511;
COLECTIVO;EL URBANO SRL;201512;
COLECTIVO;EL URBANO SRL;201601;
COLECTIVO;EL URBANO SRL;201602;
COLECTIVO;EL URBANO SRL;201603;
COLECTIVO;EL URBANO SRL;201604;
COLECTIVO;EL URBANO SRL;201605;
COLECTIVO;EL URBANO SRL;201606;
COLECTIVO;EL URBANO SRL;201607;
COLECTIVO;EL URBANO SRL;201608;
COLECTIVO;EL URBANO SRL;201609;
COLECTIVO;EL URBANO SRL;201610;
COLECTIVO;EL URBANO SRL;201611;
COLECTIVO;EL URBANO SRL;201612;
COLECTIVO;EL URBANO SRL;201701;
COLECTIVO;EL URBANO SRL;201702;
COLECTIVO;EL URBANO SRL;201703;
COLECTIVO;EL URBANO SRL;201704;
COLECTIVO;EL URBANO SRL;201705;
COLECTIVO;EL URBANO SRL;201706;
COLECTIVO;EL URBANO SRL;201707;
COLECTIVO;EL URBANO SRL;201708;
COLECTIVO;EL URBANO SRL;201709;
COLECTIVO;EL URBANO SRL;201710;
COLECTIVO;EL URBANO SRL;201711;
COLECTIVO;EL URBANO SRL;201712;
COLECTIVO;EL URBANO SRL;201801;
COLECTIVO;EL URBANO SRL;201802;
COLECTIVO;EL URBANO SRL;201803;
COLECTIVO;EL URBANO SRL;201804;
COLECTIVO;EL URBANO SRL;201805;
COLECTIVO;EL URBANO SRL;201806;
COLECTIVO;EL URBANO SRL;201807;
COLECTIVO;EL URBANO SRL;201808;
COLECTIVO;EL URBANO SRL;201809;
COLECTIVO;EL URBANO SRL;201810;
COLECTIVO;EL URBANO SRL;201811;
COLECTIVO;EL URBANO SRL;201812;
COLECTIVO;EL URBANO SRL;201901;
COLECTIVO;EL URBANO SRL;201902;
COLECTIVO;EL URBANO SRL;201903;
COLECTIVO;EL URBANO SRL;201904;
COLECTIVO;EL URBANO SRL;201905;
COLECTIVO;EL URBANO SRL;201906;
COLECTIVO;EL URBANO SRL;201907;
COLECTIVO;EL URBANO SRL;201908;
COLECTIVO;EL URBANO SRL;201909;
COLECTIVO;EL URBANO SRL;201910;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201301;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201302;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201303;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201304;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201305;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201306;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201307;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201308;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201309;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201310;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201311;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201312;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201401;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201402;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201403;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201404;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201405;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201406;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201407;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201408;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201409;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201410;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201411;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201412;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201501;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201502;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201503;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201504;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201505;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201506;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201507;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201508;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201509;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201510;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201511;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201512;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201601;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201602;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201603;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201604;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201605;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201606;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201607;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201608;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201609;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201610;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201611;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201612;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201701;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201702;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201703;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201704;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201705;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201706;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201707;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201708;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201709;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201710;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201711;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201712;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201801;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201802;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201803;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201804;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201805;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201806;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201807;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201808;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201809;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201810;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201811;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201812;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201901;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201902;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201903;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201904;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201905;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201906;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201907;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201908;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201909;
COLECTIVO;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;201910;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201301;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201302;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201303;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201304;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201305;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201306;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201307;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201308;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201309;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201310;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201311;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201312;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201401;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201402;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201403;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201404;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201405;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201406;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201407;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201408;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201409;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201410;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201411;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201412;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201501;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201502;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201503;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201504;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201505;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201506;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201507;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201508;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201509;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201510;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201511;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201512;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201601;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201602;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201603;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201604;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201605;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201606;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201607;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201608;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201609;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201610;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201611;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201612;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201701;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201702;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201703;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201704;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201705;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201706;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201707;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201708;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201709;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201710;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201711;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201712;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201801;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201802;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201803;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201804;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201805;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201806;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201807;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201808;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201809;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201810;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201811;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201812;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201901;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201902;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201903;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201904;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201905;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201906;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201907;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201908;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201909;
COLECTIVO;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;201910;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201301;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201302;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201303;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201304;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201305;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201306;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201307;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201308;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201309;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201310;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201311;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201312;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201401;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201402;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201403;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201404;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201405;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201406;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201407;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201408;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201409;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201410;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201411;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201412;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201501;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201502;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201503;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201504;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201505;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201506;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201507;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201508;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201509;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201510;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201511;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201512;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201601;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201602;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201603;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201604;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201605;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201606;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201607;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201608;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201609;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201610;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201611;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201612;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201701;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201702;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201703;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201704;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201705;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201706;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201707;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201708;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201709;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201710;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201711;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201712;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201801;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201802;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201803;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201804;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201805;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201806;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201807;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201808;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201809;
COLECTIVO;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;201810;
