anio;jurisdiccion;Empresa;linea
02/2019;MUNICIPAL;"FUERTE BARRAGAN S.A.T.I.C.I.";"LINEA 506F"
02/2019;MUNICIPAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 570"
02/2019;MUNICIPAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 570"
02/2019;MUNICIPAL;"LA CABAÑA S.A.";"LINEA 624"
02/2019;MUNICIPAL;"LA CABAÑA S.A.";"LINEA 635 BS AS"
02/2019;MUNICIPAL;"LA CABAÑA S.A.";"LINEA 624"
02/2019;MUNICIPAL;"LA CABAÑA S.A.";"LINEA 635 BS AS"
02/2019;MUNICIPAL;"LA CENTRAL DE ESCOBAR SA";"LINEA 520A"
02/2019;MUNICIPAL;"LA CENTRAL DE ESCOBAR SA";"LINEA 520A"
02/2019;MUNICIPAL;"LA PRIMERA DE GRAND BOURG S.A.";"LINEA 740"
02/2019;MUNICIPAL;"LA PRIMERA DE GRAND BOURG S.A.";"LINEA 740"
02/2019;MUNICIPAL;"LA PRIMERA DE LA ESCONDIDA SRL";"LINEA 509"
02/2019;MUNICIPAL;"LA PRIMERA DE LA ESCONDIDA SRL";"LINEA 509"
02/2019;MUNICIPAL;"LA PRIMERA DE MALVINAS ARGENTINAS UTE";"LINEA 501I"
02/2019;MUNICIPAL;"LA PRIMERA DE MALVINAS ARGENTINAS UTE";"LINEA 501I"
02/2019;MUNICIPAL;"LA VECINAL DE MATANZA SACI. DE MICROOMNIBUS";"LINEA 630"
02/2019;MUNICIPAL;"LA VECINAL DE MATANZA SACI. DE MICROOMNIBUS";"LINEA 630"
02/2019;MUNICIPAL;"LINEA EXPRESO LINIERS S.A.I.Y C.";"LINEA 502"
02/2019;MUNICIPAL;"LINEA EXPRESO LINIERS S.A.I.Y C.";"LINEA 502"
02/2019;MUNICIPAL;"LINEA SESENTA SA";"LINEA 509D"
02/2019;MUNICIPAL;"LINEA SESENTA SA";"LINEA 509D"
02/2019;MUNICIPAL;"LINEA SESENTA SA";"LINEA 503 B"
02/2019;MUNICIPAL;"LINEA SESENTA SA";"LINEA 503 B"
02/2019;MUNICIPAL;"MICRO OMNIBUS AVENIDA S.A.";"LINEA 520B"
02/2019;MUNICIPAL;"MICRO OMNIBUS AVENIDA S.A.";"LINEA 520B"
02/2019;MUNICIPAL;"MICRO OMNIBUS ESTE S.A";"LINEA 521 A"
02/2019;MUNICIPAL;"MICRO OMNIBUS ESTE S.A";"LINEA 526"
02/2019;MUNICIPAL;"MICRO OMNIBUS ESTE S.A";"LINEA 521 A"
02/2019;MUNICIPAL;"MICRO OMNIBUS ESTE S.A";"LINEA 526"
02/2019;MUNICIPAL;"MICRO OMNIBUS GENERAL SAN MARTIN SAC";"LINEA 707"
02/2019;MUNICIPAL;"MICRO OMNIBUS GENERAL SAN MARTIN SAC";"LINEA 707"
02/2019;MUNICIPAL;"MICRO OMNIBUS GRAL PACHECO SRL";"LINEA 721"
02/2019;MUNICIPAL;"MICRO OMNIBUS GRAL PACHECO SRL";"LINEA 721"
02/2019;MUNICIPAL;"MICRO OMNIBUS PRIMERA JUNTA S.A";"LINEA 504C"
02/2019;MUNICIPAL;"MICRO OMNIBUS PRIMERA JUNTA S.A";"LINEA 504C"
02/2019;MUNICIPAL;"MICRO OMNIBUS PRIMERA JUNTA S.A";"LINEA 501E"
02/2019;MUNICIPAL;"MICRO OMNIBUS PRIMERA JUNTA S.A";"LINEA 501E"
02/2019;MUNICIPAL;"MICRO OMNIBUS PRIMERA JUNTA S.A";"LINEA 583"
02/2019;MUNICIPAL;"MICRO OMNIBUS PRIMERA JUNTA S.A";"LINEA 583"
02/2019;MUNICIPAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.";"LINEA 619"
02/2019;MUNICIPAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.";"LINEA 603"
02/2019;MUNICIPAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.";"LINEA 584"
02/2019;MUNICIPAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.";"LINEA 619"
02/2019;MUNICIPAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.";"LINEA 584"
02/2019;MUNICIPAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.";"LINEA 603"
02/2019;MUNICIPAL;"MICRO OMNIBUS TIGRE S.A.";"LINEA 720"
02/2019;MUNICIPAL;"MICRO OMNIBUS TIGRE S.A.";"LINEA 513A"
02/2019;MUNICIPAL;"MICRO OMNIBUS TIGRE S.A.";"LINEA 511A"
02/2019;MUNICIPAL;"MICRO OMNIBUS TIGRE S.A.";"LINEA 508A"
02/2019;MUNICIPAL;"MICRO OMNIBUS TIGRE S.A.";"LINEA 505C"
02/2019;MUNICIPAL;"MICRO OMNIBUS TIGRE S.A.";"LINEA 505A"
02/2019;MUNICIPAL;"MICRO OMNIBUS TIGRE S.A.";"LINEA 506B"
02/2019;MUNICIPAL;"MICRO OMNIBUS TIGRE S.A.";"LINEA 505A"
02/2019;MUNICIPAL;"MICRO OMNIBUS TIGRE S.A.";"LINEA 720"
02/2019;MUNICIPAL;"MICRO OMNIBUS TIGRE S.A.";"LINEA 513A"
02/2019;MUNICIPAL;"MICRO OMNIBUS TIGRE S.A.";"LINEA 511A"
02/2019;MUNICIPAL;"MICRO OMNIBUS TIGRE S.A.";"LINEA 508A"
02/2019;MUNICIPAL;"MICRO OMNIBUS TIGRE S.A.";"LINEA 506B"
02/2019;MUNICIPAL;"MICRO OMNIBUS TIGRE S.A.";"LINEA 505C"
02/2019;MUNICIPAL;"MICROEXPRES S.A.";"LINEA 503 ESTE LA PLATA"
02/2019;MUNICIPAL;"MICROEXPRES S.A.";"LINEA 503 ESTE LA PLATA"
02/2019;MUNICIPAL;"NUEVO IDEAL S.A.";"LINEA 620"
02/2019;MUNICIPAL;"NUEVO IDEAL S.A.";"LINEA 620"
02/2019;MUNICIPAL;"PILAR BUS S.A";"LINEA 510B"
02/2019;MUNICIPAL;"PILAR BUS S.A";"LINEA 510B"
02/2019;MUNICIPAL;"RUTA BUS S.A.";"LINEA 511B"
02/2019;MUNICIPAL;"RUTA BUS S.A.";"LINEA 501H"
02/2019;MUNICIPAL;"RUTA BUS S.A.";"LINEA 501H"
02/2019;MUNICIPAL;"RUTA BUS S.A.";"LINEA 511B"
02/2019;MUNICIPAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 503C"
02/2019;MUNICIPAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 503C"
02/2019;MUNICIPAL;"SARGENTO CABRAL S.A.DE TRANSPORTE";"LINEA 741"
02/2019;MUNICIPAL;"SARGENTO CABRAL S.A.DE TRANSPORTE";"LINEA 741"
02/2019;MUNICIPAL;"SERGIO A. RIVAS S.R.L";"LINEA 503H"
02/2019;MUNICIPAL;"SERGIO A. RIVAS S.R.L";"LINEA 503H"
02/2019;MUNICIPAL;"TRANSPORTE 11 DE JUNIO S.R.L.";"LINEA 501F"
02/2019;MUNICIPAL;"TRANSPORTE 11 DE JUNIO S.R.L.";"LINEA 502B"
02/2019;MUNICIPAL;"TRANSPORTE 11 DE JUNIO S.R.L.";"LINEA 501F"
02/2019;MUNICIPAL;"TRANSPORTE 11 DE JUNIO S.R.L.";"LINEA 503E"
02/2019;MUNICIPAL;"TRANSPORTE 11 DE JUNIO S.R.L.";"LINEA 500C"
02/2019;MUNICIPAL;"TRANSPORTE 11 DE JUNIO S.R.L.";"LINEA 500C"
02/2019;MUNICIPAL;"TRANSPORTE 11 DE JUNIO S.R.L.";"LINEA 503E"
02/2019;MUNICIPAL;"TRANSPORTE 11 DE JUNIO S.R.L.";"LINEA 502B"
02/2019;MUNICIPAL;"TRANSPORTE DEL SUR S.R.L.";"LINEA 515"
02/2019;MUNICIPAL;"TRANSPORTE DEL SUR S.R.L.";"LINEA 515"
02/2019;MUNICIPAL;"TRANSPORTE IDEAL SAN JUSTO S.A.";"LINEA 621"
02/2019;MUNICIPAL;"TRANSPORTE IDEAL SAN JUSTO S.A.";"LINEA 621"
02/2019;MUNICIPAL;"TRANSPORTES LA PERLITA S.A.";"LINEA 501G"
02/2019;MUNICIPAL;"TRANSPORTES LA PERLITA S.A.";"LINEA 500"
02/2019;MUNICIPAL;"TRANSPORTES LA PERLITA S.A.";"LINEA 500"
02/2019;MUNICIPAL;"TRANSPORTES LA PERLITA S.A.";"LINEA 501G"
02/2019;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 513"
02/2019;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 512"
02/2019;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 511"
02/2019;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 509C"
02/2019;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 507"
02/2019;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 506"
02/2019;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 500H"
02/2019;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 503"
02/2019;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 506"
02/2019;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 500H"
02/2019;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 507"
02/2019;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 508"
02/2019;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 509C"
02/2019;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 511"
02/2019;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 512"
02/2019;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 513"
02/2019;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 503"
02/2019;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 508"
02/2019;MUNICIPAL;"TRANSPORTES UNIDOS DE MERLO S.A.C.I.I.";"LINEA 500D"
02/2019;MUNICIPAL;"TRANSPORTES UNIDOS DE MERLO S.A.C.I.I.";"LINEA 500D"
02/2019;MUNICIPAL;"UNION PLATENSE SRL";"LINEA_NORTE MUNICIPAL"
02/2019;MUNICIPAL;"UNION PLATENSE SRL";"LINEA_NORTE MUNICIPAL"
02/2019;MUNICIPAL;"UNION PLATENSE SRL";"LINEA 520C"
02/2019;MUNICIPAL;"UNION PLATENSE SRL";"LINEA 502 SUR"
02/2019;MUNICIPAL;"UNION PLATENSE SRL";"LINEA 502 SUR"
02/2019;MUNICIPAL;"UNION PLATENSE SRL";"LINEA 520C"
02/2019;MUNICIPAL;"UNION TRANSITORIA COSA CIA TRANSPORTE VECINAL U.T.";"LINEA 503A BS AS"
02/2019;MUNICIPAL;"UNION TRANSITORIA COSA CIA TRANSPORTE VECINAL U.T.";"LINEA 503A BS AS"
02/2019;MUNICIPAL;"UTENOR LINEA 723 UNION TRANSITORIA DE EMPRESAS";"LINEA 723"
02/2019;MUNICIPAL;"UTENOR LINEA 723 UNION TRANSITORIA DE EMPRESAS";"LINEA 723"
02/2019;MUNICIPAL;"UTENOR SA L 722";"LINEA 722"
02/2019;MUNICIPAL;"UTENOR SA L 722";"LINEA 722"
02/2019;MUNICIPAL;"YITOS S.A.";"LINEA 543"
02/2019;MUNICIPAL;"YITOS S.A.";"LINEA 562"
02/2019;MUNICIPAL;"YITOS S.A.";"LINEA 561"
02/2019;MUNICIPAL;"YITOS S.A.";"LINEA 544"
02/2019;MUNICIPAL;"YITOS S.A.";"LINEA 541"
02/2019;MUNICIPAL;"YITOS S.A.";"LINEA 544"
02/2019;MUNICIPAL;"YITOS S.A.";"LINEA 543"
02/2019;MUNICIPAL;"YITOS S.A.";"LINEA 541"
02/2019;MUNICIPAL;"YITOS S.A.";"LINEA 561"
02/2019;MUNICIPAL;"YITOS S.A.";"LINEA 562"
01/2019;MUNICIPAL;"ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I";"LINEA 628"
01/2019;MUNICIPAL;"ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I";"LINEA 622"
01/2019;MUNICIPAL;"AUTOBUSES BS AS SRL- TTE LARRAZABAL SRL- UT";"LINEA 514"
01/2019;MUNICIPAL;"AUTOBUSES BUENOS AIRES SRL";"LINEA 550 BSAS"
01/2019;MUNICIPAL;"AUTOBUSES BUENOS AIRES SRL";"LINEA 540 BSAS"
01/2019;MUNICIPAL;"AUTOBUSES BUENOS AIRES SRL";"LINEA 553 BSAS"
01/2019;MUNICIPAL;"AUTOBUSES BUENOS AIRES SRL";"LINEA 552 BSAS"
01/2019;MUNICIPAL;"CIA ANDRADE EMPRESA DE TRANSPORTE DE PASAJEROS SRL";"LINEA 523"
01/2019;MUNICIPAL;"CIA LA PAZ AMADOR MOURE SACIFIYA";"LINEA 542"
01/2019;MUNICIPAL;"CIA LA PAZ AMADOR MOURE SACIFIYA";"LINEA 551"
01/2019;MUNICIPAL;"COMPAÑÍA DE OMNIBUS 25 DE MAYO LINEA 278";"LINEA 585"
01/2019;MUNICIPAL;"COMPAÑÍA DE OMNIBUS 25 DE MAYO LINEA 278";"LINEA 586"
01/2019;MUNICIPAL;"COMPAÑIA ISLEÑA S.R.L.";"LINEA 507B"
01/2019;MUNICIPAL;"COMPAÑIA ISLEÑA S.R.L.";"LINEA 504B"
01/2019;MUNICIPAL;"COMPAÑIA ISLEÑA S.R.L.";"LINEA 670"
01/2019;MUNICIPAL;"COMPAÑIA MICROOMNIBUS LA COLORADA SACI";"LINEA 505 D"
01/2019;MUNICIPAL;"COOPERATIVA DE TRABAJO 3 DE JULIO LIMITADA";"LINEA 505C"
01/2019;MUNICIPAL;"COOPERATIVA DE TRABAJO 3 DE JULIO LIMITADA";"LINEA 500-503"
01/2019;MUNICIPAL;"COOPERATIVA DE TRABAJO 6 DE JULIO LIMITADA";"LINEA 6JUL"
01/2019;MUNICIPAL;"EL URBANO SRL";"LINEA 522"
01/2019;MUNICIPAL;"EL URBANO SRL";"LINEA 527"
01/2019;MUNICIPAL;"EMPRESA 501 SA";"LINEA 501 A"
01/2019;MUNICIPAL;"EMPRESA CINCO DE AGOSTO S.R.L.";"LINEA 524"
01/2019;MUNICIPAL;"EMPRESA CIUDAD DE SAN FERNANDO SA";"LINEA 710"
01/2019;MUNICIPAL;"EMPRESA DE TRANSPORTE DEL SUR SRL";"LINEA 505 AMBA ALMIRANTE BROWN"
01/2019;MUNICIPAL;"EMPRESA DE TRANSPORTE DEL SUR SRL";"LINEA 506 AMBA ALMIRANTE BROWN"
01/2019;MUNICIPAL;"EMPRESA DE TRANSPORTE DEL SUR SRL";"LINEA 521 AMBA ALMIRANTE BROWN"
01/2019;MUNICIPAL;"EMPRESA DE TRANSPORTES EL LITORAL S.A.";"LINEA 749"
01/2019;MUNICIPAL;"EMPRESA DE TRANSPORTES SANTA RITA  SRL";"LINEA 500B"
01/2019;MUNICIPAL;"EMPRESA J.M. EZEIZA S.R.L.";"LINEA 518"
01/2019;MUNICIPAL;"EMPRESA J.M. EZEIZA S.R.L.";"LINEA 532"
01/2019;MUNICIPAL;"EMPRESA LINEA 216 S.A.T.";"LINEA 504 ITUZAINGO"
01/2019;MUNICIPAL;"EMPRESA LINEA 216 S.A.T.";"LINEA 504A"
01/2019;MUNICIPAL;"EMPRESA LINEA 216 S.A.T.";"LINEA 634"
01/2019;MUNICIPAL;"EMPRESA MICROOMNIBUS LARROQUE LINEA 548 SRL";"LINEA 548"
01/2019;MUNICIPAL;"EMPRESA MONTE GRANDE S.A. LINEA 501";"LINEA 501C"
01/2019;MUNICIPAL;"EMPRESA NUEVE DE JULIO S.A.T.";"LINEA 561B"
01/2019;MUNICIPAL;"EMPRESA NUEVE DE JULIO S.A.T.";"LINEA OESTE"
01/2019;MUNICIPAL;"EMPRESA NUEVE DE JULIO S.A.T.";"LINEA 508C"
01/2019;MUNICIPAL;"EMPRESA TRANSPORTE TRATADO DEL PILAR S.R.L.";"LINEA 501B"
01/2019;MUNICIPAL;"EMRESA MONTERREY S.R.L.";"LINEA 506A"
01/2019;MUNICIPAL;"EXPRESO EMPALME LOBOS S.R.L.";"LINEA 501D"
01/2019;MUNICIPAL;"EXPRESO EMPALME LOBOS S.R.L.";"LINEA 502A"
01/2019;MUNICIPAL;"EXPRESO LA PLATA BUENOS AIRES S.A.";"LINEA 518 LA PLATA"
01/2019;MUNICIPAL;"EXPRESO LA PLATA BUENOS AIRES S.A.";"LINEA 503 ESTE"
01/2019;MUNICIPAL;"EXPRESO VILLA GALICIA  SAN JOSE S.A.";"LINEA 564"
01/2019;MUNICIPAL;"EXPRESO VILLA GALICIA  SAN JOSE S.A.";"LINEA 510A"
01/2019;MUNICIPAL;"EXPRESO VILLA NUEVA S.A.";"LINEA 580"
01/2019;MUNICIPAL;"EXPRESO VILLA NUEVA S.A.";"LINEA 582"
01/2019;MUNICIPAL;"FUERTE BARRAGAN S.A.T.I.C.I.";"LINEA 506F"
01/2019;MUNICIPAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 570"
01/2019;MUNICIPAL;"LA CABAÑA S.A.";"LINEA 624"
01/2019;MUNICIPAL;"LA CABAÑA S.A.";"LINEA 635 BS AS"
01/2019;MUNICIPAL;"LA CENTRAL DE ESCOBAR SA";"LINEA 520A"
01/2019;MUNICIPAL;"LA PRIMERA DE GRAND BOURG S.A.";"LINEA 740"
01/2019;MUNICIPAL;"LA PRIMERA DE LA ESCONDIDA SRL";"LINEA 509"
01/2019;MUNICIPAL;"LA PRIMERA DE MALVINAS ARGENTINAS UTE";"LINEA 501I"
01/2019;MUNICIPAL;"LA VECINAL DE MATANZA SACI. DE MICROOMNIBUS";"LINEA 630"
01/2019;MUNICIPAL;"LINEA EXPRESO LINIERS S.A.I.Y C.";"LINEA 502"
01/2019;MUNICIPAL;"LINEA SESENTA SA";"LINEA 509D"
01/2019;MUNICIPAL;"LINEA SESENTA SA";"LINEA 503 B"
01/2019;MUNICIPAL;"MICRO OMNIBUS AVENIDA S.A.";"LINEA 520B"
01/2019;MUNICIPAL;"MICRO OMNIBUS ESTE S.A";"LINEA 521 A"
01/2019;MUNICIPAL;"MICRO OMNIBUS ESTE S.A";"LINEA 526"
01/2019;MUNICIPAL;"MICRO OMNIBUS GENERAL SAN MARTIN SAC";"LINEA 707"
01/2019;MUNICIPAL;"MICRO OMNIBUS GRAL PACHECO SRL";"LINEA 721"
01/2019;MUNICIPAL;"MICRO OMNIBUS PRIMERA JUNTA S.A";"LINEA 504C"
01/2019;MUNICIPAL;"MICRO OMNIBUS PRIMERA JUNTA S.A";"LINEA 501E"
01/2019;MUNICIPAL;"MICRO OMNIBUS PRIMERA JUNTA S.A";"LINEA 583"
01/2019;MUNICIPAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.";"LINEA 603"
01/2019;MUNICIPAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.";"LINEA 619"
01/2019;MUNICIPAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.";"LINEA 584"
01/2019;MUNICIPAL;"MICRO OMNIBUS TIGRE S.A.";"LINEA 720"
01/2019;MUNICIPAL;"MICRO OMNIBUS TIGRE S.A.";"LINEA 508A"
01/2019;MUNICIPAL;"MICRO OMNIBUS TIGRE S.A.";"LINEA 513A"
01/2019;MUNICIPAL;"MICRO OMNIBUS TIGRE S.A.";"LINEA 511A"
01/2019;MUNICIPAL;"MICRO OMNIBUS TIGRE S.A.";"LINEA 505A"
01/2019;MUNICIPAL;"MICRO OMNIBUS TIGRE S.A.";"LINEA 505C"
01/2019;MUNICIPAL;"MICRO OMNIBUS TIGRE S.A.";"LINEA 506B"
01/2019;MUNICIPAL;"MICROEXPRES S.A.";"LINEA 503 ESTE LA PLATA"
01/2019;MUNICIPAL;"MUNICIPALIDAD DE MERCEDES PROVINCIA DE BUENOS AIRE";PARQUE-FAVALORO
01/2019;MUNICIPAL;"MUNICIPALIDAD DE MERCEDES PROVINCIA DE BUENOS AIRE";MATIENZO-CEMENTERIO
01/2019;MUNICIPAL;"NUEVO IDEAL S.A.";"LINEA 620"
01/2019;MUNICIPAL;"PILAR BUS S.A";"LINEA 510B"
01/2019;MUNICIPAL;"RUTA BUS S.A.";"LINEA 511B"
01/2019;MUNICIPAL;"RUTA BUS S.A.";"LINEA 501H"
01/2019;MUNICIPAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 503C"
01/2019;MUNICIPAL;"SARGENTO CABRAL S.A.DE TRANSPORTE";"LINEA 741"
01/2019;MUNICIPAL;"SERGIO A. RIVAS S.R.L";"LINEA 503H"
01/2019;MUNICIPAL;"TRANSPORTE 11 DE JUNIO S.R.L.";"LINEA 501F"
01/2019;MUNICIPAL;"TRANSPORTE 11 DE JUNIO S.R.L.";"LINEA 500C"
01/2019;MUNICIPAL;"TRANSPORTE 11 DE JUNIO S.R.L.";"LINEA 502B"
01/2019;MUNICIPAL;"TRANSPORTE 11 DE JUNIO S.R.L.";"LINEA 503E"
01/2019;MUNICIPAL;"TRANSPORTE DEL SUR S.R.L.";"LINEA 515"
01/2019;MUNICIPAL;"TRANSPORTE IDEAL SAN JUSTO S.A.";"LINEA 621"
01/2019;MUNICIPAL;"TRANSPORTES LA PERLITA S.A.";"LINEA 500"
01/2019;MUNICIPAL;"TRANSPORTES LA PERLITA S.A.";"LINEA 501G"
01/2019;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 513"
01/2019;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 512"
01/2019;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 509C"
01/2019;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 508"
01/2019;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 507"
01/2019;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 503"
01/2019;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 500H"
01/2019;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 511"
01/2019;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 506"
01/2019;MUNICIPAL;"TRANSPORTES UNIDOS DE MERLO S.A.C.I.I.";"LINEA 500D"
01/2019;MUNICIPAL;"UNION PLATENSE SRL";"LINEA_NORTE MUNICIPAL"
01/2019;MUNICIPAL;"UNION PLATENSE SRL";"LINEA 502 SUR"
01/2019;MUNICIPAL;"UNION PLATENSE SRL";"LINEA 520C"
01/2019;MUNICIPAL;"UNION TRANSITORIA COSA CIA TRANSPORTE VECINAL U.T.";"LINEA 503A BS AS"
01/2019;MUNICIPAL;"UTENOR LINEA 723 UNION TRANSITORIA DE EMPRESAS";"LINEA 723"
01/2019;MUNICIPAL;"UTENOR SA L 722";"LINEA 722"
01/2019;MUNICIPAL;"YITOS S.A.";"LINEA 561"
01/2019;MUNICIPAL;"YITOS S.A.";"LINEA 541"
01/2019;MUNICIPAL;"YITOS S.A.";"LINEA 543"
01/2019;MUNICIPAL;"YITOS S.A.";"LINEA 544"
01/2019;MUNICIPAL;"YITOS S.A.";"LINEA 562"
12/2018;MUNICIPAL;"ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I";"LINEA 628"
12/2018;MUNICIPAL;"ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I";"LINEA 622"
12/2018;MUNICIPAL;"AUTOBUSES BS AS SRL- TTE LARRAZABAL SRL- UT";"LINEA 514"
12/2018;MUNICIPAL;"AUTOBUSES BUENOS AIRES SRL";"LINEA 553 BSAS"
12/2018;MUNICIPAL;"AUTOBUSES BUENOS AIRES SRL";"LINEA 552 BSAS"
12/2018;MUNICIPAL;"AUTOBUSES BUENOS AIRES SRL";"LINEA 550 BSAS"
12/2018;MUNICIPAL;"AUTOBUSES BUENOS AIRES SRL";"LINEA 540 BSAS"
12/2018;MUNICIPAL;"CIA ANDRADE EMPRESA DE TRANSPORTE DE PASAJEROS SRL";"LINEA 523"
12/2018;MUNICIPAL;"CIA LA PAZ AMADOR MOURE SACIFIYA";"LINEA 542"
12/2018;MUNICIPAL;"CIA LA PAZ AMADOR MOURE SACIFIYA";"LINEA 551"
12/2018;MUNICIPAL;"COMPAÑÍA DE OMNIBUS 25 DE MAYO LINEA 278";"LINEA 586"
12/2018;MUNICIPAL;"COMPAÑÍA DE OMNIBUS 25 DE MAYO LINEA 278";"LINEA 585"
12/2018;MUNICIPAL;"COMPAÑIA ISLEÑA S.R.L.";"LINEA 507B"
12/2018;MUNICIPAL;"COMPAÑIA ISLEÑA S.R.L.";"LINEA 504B"
12/2018;MUNICIPAL;"COMPAÑIA ISLEÑA S.R.L.";"LINEA 670"
12/2018;MUNICIPAL;"COMPAÑIA MICROOMNIBUS LA COLORADA SACI";"LINEA 505 D"
12/2018;MUNICIPAL;"COOPERATIVA DE TRABAJO 3 DE JULIO LIMITADA";"LINEA 500-503"
12/2018;MUNICIPAL;"COOPERATIVA DE TRABAJO 3 DE JULIO LIMITADA";"LINEA 505C"
12/2018;MUNICIPAL;"COOPERATIVA DE TRABAJO 6 DE JULIO LIMITADA";"LINEA 6JUL"
12/2018;MUNICIPAL;"EL URBANO SRL";"LINEA 522"
12/2018;MUNICIPAL;"EL URBANO SRL";"LINEA 527"
12/2018;MUNICIPAL;"EMPRESA 501 SA";"LINEA 501 A"
12/2018;MUNICIPAL;"EMPRESA CINCO DE AGOSTO S.R.L.";"LINEA 524"
12/2018;MUNICIPAL;"EMPRESA CIUDAD DE SAN FERNANDO SA";"LINEA 710"
12/2018;MUNICIPAL;"EMPRESA DE TRANSPORTE DEL SUR SRL";"LINEA 505 AMBA ALMIRANTE BROWN"
12/2018;MUNICIPAL;"EMPRESA DE TRANSPORTE DEL SUR SRL";"LINEA 506 AMBA ALMIRANTE BROWN"
12/2018;MUNICIPAL;"EMPRESA DE TRANSPORTE DEL SUR SRL";"LINEA 521 AMBA ALMIRANTE BROWN"
12/2018;MUNICIPAL;"EMPRESA DE TRANSPORTES EL LITORAL S.A.";"LINEA 749"
12/2018;MUNICIPAL;"EMPRESA DE TRANSPORTES SANTA RITA  SRL";"LINEA 500B"
12/2018;MUNICIPAL;"EMPRESA J.M. EZEIZA S.R.L.";"LINEA 518"
12/2018;MUNICIPAL;"EMPRESA J.M. EZEIZA S.R.L.";"LINEA 532"
12/2018;MUNICIPAL;"EMPRESA LINEA 216 S.A.T.";"LINEA 504 ITUZAINGO"
12/2018;MUNICIPAL;"EMPRESA LINEA 216 S.A.T.";"LINEA 634"
12/2018;MUNICIPAL;"EMPRESA LINEA 216 S.A.T.";"LINEA 504A"
12/2018;MUNICIPAL;"EMPRESA MICROOMNIBUS LARROQUE LINEA 548 SRL";"LINEA 548"
12/2018;MUNICIPAL;"EMPRESA MONTE GRANDE S.A. LINEA 501";"LINEA 501C"
12/2018;MUNICIPAL;"EMPRESA NUEVE DE JULIO S.A.T.";"LINEA OESTE"
12/2018;MUNICIPAL;"EMPRESA NUEVE DE JULIO S.A.T.";"LINEA 508C"
12/2018;MUNICIPAL;"EMPRESA NUEVE DE JULIO S.A.T.";"LINEA 561B"
