anio;jurisdiccion;Empresa;linea
10/2018;PROVINCIAL;"LINEA SESENTA SA";"LINEA 430"
10/2018;PROVINCIAL;"LINEA SESENTA SA";"LINEA 228 B"
10/2018;PROVINCIAL;"LINEA SESENTA SA";"LINEA 204B"
10/2018;PROVINCIAL;"MICRO OMNIBUS AVENIDA S.A.";"LINEA 405"
10/2018;PROVINCIAL;"MICRO OMNIBUS GENERAL SAN MARTIN SAC";"LINEA 333A"
10/2018;PROVINCIAL;"MICRO OMNIBUS GENERAL SAN MARTIN SAC";"LINEA 407"
10/2018;PROVINCIAL;"MICRO OMNIBUS GENERAL SAN MARTIN SAC";"LINEA 437"
10/2018;PROVINCIAL;"MICRO OMNIBUS MITRE S.A.";"LINEA 318"
10/2018;PROVINCIAL;"MICRO OMNIBUS O´HIGGINS S.A.T.";"LINEA 295"
10/2018;PROVINCIAL;"MICRO OMNIBUS PRIMERA JUNTA S.A";"LINEA 324"
10/2018;PROVINCIAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.";"LINEA 219"
10/2018;PROVINCIAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.";"LINEA 300"
10/2018;PROVINCIAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.";"LINEA 372"
10/2018;PROVINCIAL;"MICRO OMNIBUS TIGRE S.A.";"LINEA 228E"
10/2018;PROVINCIAL;"MICRO OMNIBUS TIGRE S.A.";"LINEA 228C"
10/2018;PROVINCIAL;"MICRO OMNIBUS TIGRE S.A.";"LINEA 204"
10/2018;PROVINCIAL;"MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.";"LINEA 253 BS AS"
10/2018;PROVINCIAL;"MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.";"LINEA 321 BS AS"
10/2018;PROVINCIAL;"NUEVO IDEAL S.A.";"LINEA 382"
10/2018;PROVINCIAL;"RUTA BUS S.A.";"LINEA 355"
10/2018;PROVINCIAL;"RUTA BUS S.A.";"LINEA 350"
10/2018;PROVINCIAL;"RUTA BUS S.A.";"LINEA 313"
10/2018;PROVINCIAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 435"
10/2018;PROVINCIAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 403"
10/2018;PROVINCIAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 388"
10/2018;PROVINCIAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 385"
10/2018;PROVINCIAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 370"
10/2018;PROVINCIAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 263B"
10/2018;PROVINCIAL;"TRANSPORTE AUTOMOTORES LA PLATA SA";"LINEA 338"
10/2018;PROVINCIAL;"TRANSPORTE AUTOMOTORES LA PLATA SA";"LINEA 406"
10/2018;PROVINCIAL;"TRANSPORTE IDEAL SAN JUSTO S.A.";"LINEA 205"
10/2018;PROVINCIAL;"TRANSPORTE JOSE HERNANDEZ S.A.C.I.";"LINEA 252"
10/2018;PROVINCIAL;"TRANSPORTE LA UNION SA";"LINEA 202"
10/2018;PROVINCIAL;"TRANSPORTE LARRAZABAL C.I.S.A.";"LINEA 421"
10/2018;PROVINCIAL;"TRANSPORTES ATLANTIDA S.A.C.";"LINEA 410"
10/2018;PROVINCIAL;"TRANSPORTES ATLANTIDA S.A.C.";"LINEA 429"
10/2018;PROVINCIAL;"TRANSPORTES AUTOMOTORES  LANUS ESTE S.A.";"LINEA 354"
10/2018;PROVINCIAL;"TRANSPORTES AUTOMOTORES RIACHUELO S.A.";"LINEA 446"
10/2018;PROVINCIAL;"TRANSPORTES LA PERLITA S.A.";"LINEA 422"
10/2018;PROVINCIAL;"TRANSPORTES LA PERLITA S.A.";"LINEA 329"
10/2018;PROVINCIAL;"TRANSPORTES LA PERLITA S.A.";"LINEA 312"
10/2018;PROVINCIAL;"TRANSPORTES LA PERLITA S.A.";"LINEA 311"
10/2018;PROVINCIAL;"TRANSPORTES LA PERLITA S.A.";"LINEA 288"
10/2018;PROVINCIAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 383"
10/2018;PROVINCIAL;"TRANSPORTES UNIDOS DE MERLO S.A.C.I.I.";"LINEA 238"
10/2018;PROVINCIAL;"TRANSPORTES UNIDOS DE MERLO S.A.C.I.I.";"LINEA 297"
10/2018;PROVINCIAL;"TRANSPORTES VILLA BOSCH SAC el";"LINEA 328"
10/2018;PROVINCIAL;"UNION PLATENSE SRL";"LINEA 418"
10/2018;PROVINCIAL;"UNION PLATENSE SRL";"LINEA 273"
10/2018;PROVINCIAL;"UNION PLATENSE SRL";"LINEA 214"
10/2018;PROVINCIAL;"YITOS S.A.";"LINEA 549"
09/2018;PROVINCIAL;"ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I";"LINEA 378"
09/2018;PROVINCIAL;"ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I";"LINEA 325"
09/2018;PROVINCIAL;"ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I";"LINEA 284"
09/2018;PROVINCIAL;"ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I";"LINEA 218"
09/2018;PROVINCIAL;"AZUL S.A. DE TRANSPORTE AUTOMOTOR";"LINEA 203"
09/2018;PROVINCIAL;"CIA ANDRADE EMPRESA DE TRANSPORTE DE PASAJEROS SRL";"LINEA 283"
09/2018;PROVINCIAL;"CIA LA PAZ AMADOR MOURE SACIFIYA";"LINEA 277"
09/2018;PROVINCIAL;"COMPAÃ?ÃA DE OMNIBUS 25 DE MAYO LINEA 278";"LINEA 323"
09/2018;PROVINCIAL;"COMPAÃ?ÃA DE OMNIBUS 25 DE MAYO LINEA 278";"LINEA 293B"
09/2018;PROVINCIAL;"COMPAÃ?ÃA DE OMNIBUS 25 DE MAYO LINEA 278";"LINEA 281"
09/2018;PROVINCIAL;"COMPAÃ?ÃA DE OMNIBUS 25 DE MAYO LINEA 278";"LINEA 278"
09/2018;PROVINCIAL;"COMPAÃ?ÃA DE OMNIBUS 25 DE MAYO LINEA 278";"LINEA 239A"
09/2018;PROVINCIAL;"COMPAÃ?IA ISLEÃ?A S.R.L.";"LINEA 237"
09/2018;PROVINCIAL;"COMPAÃ?IA ISLEÃ?A S.R.L.";"LINEA 276"
09/2018;PROVINCIAL;"COMPAÃ?IA ISLEÃ?A S.R.L.";"LINEA 310"
09/2018;PROVINCIAL;"COMPAÃ?IA NOROESTE S.A.T.";"LINEA 289"
09/2018;PROVINCIAL;"COMPAÃ?IA NOROESTE S.A.T.";"LINEA 304"
09/2018;PROVINCIAL;"COMPAÃ?IA NOROESTE S.A.T.";"LINEA 343"
09/2018;PROVINCIAL;"COMPAÃ?IAÂ  DE TRANSPORTE VECINAL S.A.";"LINEA 326"
09/2018;PROVINCIAL;"COMPAÃ?IAÂ  DE TRANSPORTE VECINAL S.A.";"LINEA 386"
09/2018;PROVINCIAL;"EMPRESA CIUDAD DE SAN FERNANDO SA";"LINEA 371"
09/2018;PROVINCIAL;"EMPRESA CIUDAD DE SAN FERNANDO SA";"LINEA 264"
09/2018;PROVINCIAL;"EMPRESA CIUDAD DE SAN FERNANDO SA";"LINEA 445"
09/2018;PROVINCIAL;"EMPRESA DE TRANSPORTE DEL SUR SRL";"LINEA 200"
09/2018;PROVINCIAL;"EMPRESA DE TRANSPORTE DEL SUR SRL";"LINEA 404"
09/2018;PROVINCIAL;"EMPRESA DE TRANSPORTES EL LITORAL S.A.";"LINEA 449"
09/2018;PROVINCIAL;"EMPRESA DEL OESTE SAT";"LINEA 464"
09/2018;PROVINCIAL;"EMPRESA DEL OESTE SAT";"LINEA 463"
09/2018;PROVINCIAL;"EMPRESA DEL OESTE SAT";"LINEA 462"
09/2018;PROVINCIAL;"EMPRESA DEL OESTE SAT";"LINEA 461"
09/2018;PROVINCIAL;"EMPRESA DEL OESTE SAT";"LINEA 443A"
09/2018;PROVINCIAL;"EMPRESA DEL OESTE SAT";"LINEA 390"
09/2018;PROVINCIAL;"EMPRESA DEL OESTE SAT";"LINEA 320"
09/2018;PROVINCIAL;"EMPRESA DEL OESTE SAT";"LINEA 303"
09/2018;PROVINCIAL;"EMPRESA DEL OESTE SAT";"LINEA 302"
09/2018;PROVINCIAL;"EMPRESA DEL OESTE SAT";"LINEA 244"
09/2018;PROVINCIAL;"EMPRESA LINEA 216 S.A.T.";"LINEA 443"
09/2018;PROVINCIAL;"EMPRESA LINEA 216 S.A.T.";"LINEA 441"
09/2018;PROVINCIAL;"EMPRESA LINEA 216 S.A.T.";"LINEA 395"
09/2018;PROVINCIAL;"EMPRESA LINEA 216 S.A.T.";"LINEA 269"
09/2018;PROVINCIAL;"EMPRESA LINEA 216 S.A.T.";"LINEA 236"
09/2018;PROVINCIAL;"EMPRESA LINEA SIETE SAT";"LINEA 307"
09/2018;PROVINCIAL;"EMPRESA MONTE GRANDE S.A. LINEA 501";"LINEA 245"
09/2018;PROVINCIAL;"EMPRESA MONTE GRANDE S.A. LINEA 501";"LINEA 394"
09/2018;PROVINCIAL;"EMPRESA NUEVE DE JULIO S.A.T.";"LINEA 414"
09/2018;PROVINCIAL;"EMPRESA NUEVE DE JULIO S.A.T.";"LINEA 225"
09/2018;PROVINCIAL;"EMPRESA NUEVE DE JULIO S.A.T.";"LINEA 215"
09/2018;PROVINCIAL;"EXPRESO ESTEBAN ECHEVERRIA S.R.L.";"LINEA 222"
09/2018;PROVINCIAL;"EXPRESO ESTEBAN ECHEVERRIA S.R.L.";"LINEA 306"
09/2018;PROVINCIAL;"EXPRESO GENERAL SARMIENTO S.A.";"LINEA 448"
09/2018;PROVINCIAL;"EXPRESO LOMAS S.A.";"LINEA 243"
09/2018;PROVINCIAL;"EXPRESO NUEVE DE JULIO S.A.";"LINEA 247"
09/2018;PROVINCIAL;"EXPRESO PARQUE EL LUCERO S.A. DE TRANSPORTES";"LINEA 341"
09/2018;PROVINCIAL;"EXPRESO PARQUE EL LUCERO S.A. DE TRANSPORTES";"LINEA 379"
09/2018;PROVINCIAL;"EXPRESO PARQUE EL LUCERO S.A. DE TRANSPORTES";"LINEA 391"
09/2018;PROVINCIAL;"EXPRESO VILLA GALICIAÂ  SAN JOSE S.A.";"LINEA 436"
09/2018;PROVINCIAL;"EXPRESO VILLA GALICIAÂ  SAN JOSE S.A.";"LINEA 293A"
09/2018;PROVINCIAL;"EXPRESO VILLA GALICIAÂ  SAN JOSE S.A.";"LINEA 266"
09/2018;PROVINCIAL;"EXPRESO VILLA GALICIAÂ  SAN JOSE S.A.";"LINEA 263A"
09/2018;PROVINCIAL;"EXPRESO VILLA GALICIAÂ  SAN JOSE S.A.";"LINEA 239B"
09/2018;PROVINCIAL;"EXPRESO VILLA NUEVA S.A.";"LINEA 257"
09/2018;PROVINCIAL;"FUERTE BARRAGAN S.A.T.I.C.I.";"LINEA 275"
09/2018;PROVINCIAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 373"
09/2018;PROVINCIAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 384"
09/2018;PROVINCIAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 299"
09/2018;PROVINCIAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 271"
09/2018;PROVINCIAL;"LA CABAÃ?A S.A.";"LINEA 298"
09/2018;PROVINCIAL;"LA CABAÃ?A S.A.";"LINEA 242"
09/2018;PROVINCIAL;"LA CABAÃ?A S.A.";"LINEA 317 BS AS"
09/2018;PROVINCIAL;"LA CENTRAL DE ESCOBAR SA";"LINEA 228F"
09/2018;PROVINCIAL;"LA CENTRAL DE ESCOBAR SA";"LINEA 291"
09/2018;PROVINCIAL;"LA FLOR DE LUJAN SRL";"LINEA 256"
09/2018;PROVINCIAL;"LA NUEVA METROPOL S.A.";"LINEA 228A"
09/2018;PROVINCIAL;"LA NUEVA METROPOL S.A.";"LINEA 365"
09/2018;PROVINCIAL;"LA PRIMERA DE GRAND BOURG S.A.";"LINEA 315"
09/2018;PROVINCIAL;"LA PRIMERA DE GRAND BOURG S.A.";"LINEA 440"
09/2018;PROVINCIAL;"LA PRIMERA DE MARTINEZ S.A";"LINEA 314"
09/2018;PROVINCIAL;"LIBERTADOR SAN MARTIN SAT";"LINEA 322 BS AS"
09/2018;PROVINCIAL;"LIBERTADOR SAN MARTIN SAT";"LINEA 327"
09/2018;PROVINCIAL;"LIBERTADOR SAN MARTIN SAT";"LINEA 336"
09/2018;PROVINCIAL;"LIBERTADOR SAN MARTIN SAT";"LINEA 392"
09/2018;PROVINCIAL;"LINEA SESENTA SA";"LINEA 204B"
09/2018;PROVINCIAL;"LINEA SESENTA SA";"LINEA 228 B"
09/2018;PROVINCIAL;"LINEA SESENTA SA";"LINEA 430"
09/2018;PROVINCIAL;"MICRO OMNIBUS AVENIDA S.A.";"LINEA 405"
09/2018;PROVINCIAL;"MICRO OMNIBUS GENERAL SAN MARTIN SAC";"LINEA 333"
09/2018;PROVINCIAL;"MICRO OMNIBUS GENERAL SAN MARTIN SAC";"LINEA 407"
09/2018;PROVINCIAL;"MICRO OMNIBUS GENERAL SAN MARTIN SAC";"LINEA 437"
09/2018;PROVINCIAL;"MICRO OMNIBUS MITRE S.A.";"LINEA 318"
09/2018;PROVINCIAL;"MICRO OMNIBUS OÂ´HIGGINS S.A.T.";"LINEA 295"
09/2018;PROVINCIAL;"MICRO OMNIBUS PRIMERA JUNTA S.A";"LINEA 324"
09/2018;PROVINCIAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.";"LINEA 372"
09/2018;PROVINCIAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.";"LINEA 300"
09/2018;PROVINCIAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.";"LINEA 219"
09/2018;PROVINCIAL;"MICRO OMNIBUS TIGRE S.A.";"LINEA 204"
09/2018;PROVINCIAL;"MICRO OMNIBUS TIGRE S.A.";"LINEA 228C"
09/2018;PROVINCIAL;"MICRO OMNIBUS TIGRE S.A.";"LINEA 228E"
09/2018;PROVINCIAL;"MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.";"LINEA 253 BS AS"
09/2018;PROVINCIAL;"MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.";"LINEA 321 BS AS"
09/2018;PROVINCIAL;"NUEVO IDEAL S.A.";"LINEA 382"
09/2018;PROVINCIAL;"RUTA BUS S.A.";"LINEA 313"
09/2018;PROVINCIAL;"RUTA BUS S.A.";"LINEA 350"
09/2018;PROVINCIAL;"RUTA BUS S.A.";"LINEA 355"
09/2018;PROVINCIAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 435"
09/2018;PROVINCIAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 403"
09/2018;PROVINCIAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 388"
09/2018;PROVINCIAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 385"
09/2018;PROVINCIAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 370"
09/2018;PROVINCIAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 263B"
09/2018;PROVINCIAL;"TRANSPORTE AUTOMOTORES LA PLATA SA";"LINEA 338"
09/2018;PROVINCIAL;"TRANSPORTE AUTOMOTORES LA PLATA SA";"LINEA 406"
09/2018;PROVINCIAL;"TRANSPORTE IDEAL SAN JUSTO S.A.";"LINEA 205"
09/2018;PROVINCIAL;"TRANSPORTE JOSE HERNANDEZ S.A.C.I.";"LINEA 252"
09/2018;PROVINCIAL;"TRANSPORTE LA UNION SA";"LINEA 202"
09/2018;PROVINCIAL;"TRANSPORTE LARRAZABAL C.I.S.A.";"LINEA 421"
09/2018;PROVINCIAL;"TRANSPORTES ATLANTIDA S.A.C.";"LINEA 429"
09/2018;PROVINCIAL;"TRANSPORTES ATLANTIDA S.A.C.";"LINEA 410"
09/2018;PROVINCIAL;"TRANSPORTES AUTOMOTORES  LANUS ESTE S.A.";"LINEA 354"
09/2018;PROVINCIAL;"TRANSPORTES AUTOMOTORES RIACHUELO S.A.";"LINEA 446"
09/2018;PROVINCIAL;"TRANSPORTES LA PERLITA S.A.";"LINEA 422"
09/2018;PROVINCIAL;"TRANSPORTES LA PERLITA S.A.";"LINEA 329"
09/2018;PROVINCIAL;"TRANSPORTES LA PERLITA S.A.";"LINEA 312"
09/2018;PROVINCIAL;"TRANSPORTES LA PERLITA S.A.";"LINEA 311"
09/2018;PROVINCIAL;"TRANSPORTES LA PERLITA S.A.";"LINEA 288"
09/2018;PROVINCIAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 383"
09/2018;PROVINCIAL;"TRANSPORTES UNIDOS DE MERLO S.A.C.I.I.";"LINEA 238"
09/2018;PROVINCIAL;"TRANSPORTES UNIDOS DE MERLO S.A.C.I.I.";"LINEA 297"
09/2018;PROVINCIAL;"TRANSPORTES VILLA BOSCH SAC el";"LINEA 328"
09/2018;PROVINCIAL;"UNION PLATENSE SRL";"LINEA 418"
09/2018;PROVINCIAL;"UNION PLATENSE SRL";"LINEA 273"
09/2018;PROVINCIAL;"UNION PLATENSE SRL";"LINEA 214"
09/2018;PROVINCIAL;"YITOS S.A.";"LINEA 549"
08/2018;PROVINCIAL;"ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I";"LINEA 218"
08/2018;PROVINCIAL;"ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I";"LINEA 284"
08/2018;PROVINCIAL;"ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I";"LINEA 325"
08/2018;PROVINCIAL;"ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I";"LINEA 378"
08/2018;PROVINCIAL;"AZUL S.A. DE TRANSPORTE AUTOMOTOR";"LINEA 203"
08/2018;PROVINCIAL;"CIA ANDRADE EMPRESA DE TRANSPORTE DE PASAJEROS SRL";"LINEA 283"
08/2018;PROVINCIAL;"CIA LA PAZ AMADOR MOURE SACIFIYA";"LINEA 277"
08/2018;PROVINCIAL;"COMPAÃ?ÃA DE OMNIBUS 25 DE MAYO LINEA 278";"LINEA 323"
08/2018;PROVINCIAL;"COMPAÃ?ÃA DE OMNIBUS 25 DE MAYO LINEA 278";"LINEA 293B"
08/2018;PROVINCIAL;"COMPAÃ?ÃA DE OMNIBUS 25 DE MAYO LINEA 278";"LINEA 281"
08/2018;PROVINCIAL;"COMPAÃ?ÃA DE OMNIBUS 25 DE MAYO LINEA 278";"LINEA 278"
08/2018;PROVINCIAL;"COMPAÃ?ÃA DE OMNIBUS 25 DE MAYO LINEA 278";"LINEA 239A"
08/2018;PROVINCIAL;"COMPAÃ?IA ISLEÃ?A S.R.L.";"LINEA 237"
08/2018;PROVINCIAL;"COMPAÃ?IA ISLEÃ?A S.R.L.";"LINEA 310"
08/2018;PROVINCIAL;"COMPAÃ?IA ISLEÃ?A S.R.L.";"LINEA 276"
08/2018;PROVINCIAL;"COMPAÃ?IA NOROESTE S.A.T.";"LINEA 343"
08/2018;PROVINCIAL;"COMPAÃ?IA NOROESTE S.A.T.";"LINEA 304"
08/2018;PROVINCIAL;"COMPAÃ?IA NOROESTE S.A.T.";"LINEA 289"
08/2018;PROVINCIAL;"COMPAÃ?IAÂ  DE TRANSPORTE VECINAL S.A.";"LINEA 326"
08/2018;PROVINCIAL;"COMPAÃ?IAÂ  DE TRANSPORTE VECINAL S.A.";"LINEA 386"
08/2018;PROVINCIAL;"EMPRESA CIUDAD DE SAN FERNANDO SA";"LINEA 264"
08/2018;PROVINCIAL;"EMPRESA CIUDAD DE SAN FERNANDO SA";"LINEA 371"
08/2018;PROVINCIAL;"EMPRESA CIUDAD DE SAN FERNANDO SA";"LINEA 445"
08/2018;PROVINCIAL;"EMPRESA DE TRANSPORTE DEL SUR SRL";"LINEA 404"
08/2018;PROVINCIAL;"EMPRESA DE TRANSPORTE DEL SUR SRL";"LINEA 200"
08/2018;PROVINCIAL;"EMPRESA DE TRANSPORTES EL LITORAL S.A.";"LINEA 449"
08/2018;PROVINCIAL;"EMPRESA DEL OESTE SAT";"LINEA 463"
08/2018;PROVINCIAL;"EMPRESA DEL OESTE SAT";"LINEA 462"
08/2018;PROVINCIAL;"EMPRESA DEL OESTE SAT";"LINEA 461"
08/2018;PROVINCIAL;"EMPRESA DEL OESTE SAT";"LINEA 443A"
08/2018;PROVINCIAL;"EMPRESA DEL OESTE SAT";"LINEA 390"
08/2018;PROVINCIAL;"EMPRESA DEL OESTE SAT";"LINEA 320"
08/2018;PROVINCIAL;"EMPRESA DEL OESTE SAT";"LINEA 303"
08/2018;PROVINCIAL;"EMPRESA DEL OESTE SAT";"LINEA 302"
08/2018;PROVINCIAL;"EMPRESA DEL OESTE SAT";"LINEA 244"
08/2018;PROVINCIAL;"EMPRESA DEL OESTE SAT";"LINEA 464"
08/2018;PROVINCIAL;"EMPRESA LINEA 216 S.A.T.";"LINEA 443"
08/2018;PROVINCIAL;"EMPRESA LINEA 216 S.A.T.";"LINEA 441"
08/2018;PROVINCIAL;"EMPRESA LINEA 216 S.A.T.";"LINEA 395"
08/2018;PROVINCIAL;"EMPRESA LINEA 216 S.A.T.";"LINEA 269"
08/2018;PROVINCIAL;"EMPRESA LINEA 216 S.A.T.";"LINEA 236"
08/2018;PROVINCIAL;"EMPRESA LINEA SIETE SAT";"LINEA 307"
08/2018;PROVINCIAL;"EMPRESA MONTE GRANDE S.A. LINEA 501";"LINEA 245"
08/2018;PROVINCIAL;"EMPRESA MONTE GRANDE S.A. LINEA 501";"LINEA 394"
08/2018;PROVINCIAL;"EMPRESA NUEVE DE JULIO S.A.T.";"LINEA 414"
08/2018;PROVINCIAL;"EMPRESA NUEVE DE JULIO S.A.T.";"LINEA 225"
08/2018;PROVINCIAL;"EMPRESA NUEVE DE JULIO S.A.T.";"LINEA 215"
08/2018;PROVINCIAL;"EXPRESO ESTEBAN ECHEVERRIA S.R.L.";"LINEA 222"
08/2018;PROVINCIAL;"EXPRESO ESTEBAN ECHEVERRIA S.R.L.";"LINEA 306"
08/2018;PROVINCIAL;"EXPRESO GENERAL SARMIENTO S.A.";"LINEA 448"
08/2018;PROVINCIAL;"EXPRESO LOMAS S.A.";"LINEA 243"
08/2018;PROVINCIAL;"EXPRESO NUEVE DE JULIO S.A.";"LINEA 247"
08/2018;PROVINCIAL;"EXPRESO PARQUE EL LUCERO S.A. DE TRANSPORTES";"LINEA 391"
08/2018;PROVINCIAL;"EXPRESO PARQUE EL LUCERO S.A. DE TRANSPORTES";"LINEA 379"
08/2018;PROVINCIAL;"EXPRESO PARQUE EL LUCERO S.A. DE TRANSPORTES";"LINEA 341"
08/2018;PROVINCIAL;"EXPRESO VILLA GALICIAÂ  SAN JOSE S.A.";"LINEA 239B"
08/2018;PROVINCIAL;"EXPRESO VILLA GALICIAÂ  SAN JOSE S.A.";"LINEA 263A"
08/2018;PROVINCIAL;"EXPRESO VILLA GALICIAÂ  SAN JOSE S.A.";"LINEA 293A"
08/2018;PROVINCIAL;"EXPRESO VILLA GALICIAÂ  SAN JOSE S.A.";"LINEA 436"
08/2018;PROVINCIAL;"EXPRESO VILLA GALICIAÂ  SAN JOSE S.A.";"LINEA 266"
08/2018;PROVINCIAL;"EXPRESO VILLA NUEVA S.A.";"LINEA 257"
08/2018;PROVINCIAL;"FUERTE BARRAGAN S.A.T.I.C.I.";"LINEA 275"
08/2018;PROVINCIAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 384"
08/2018;PROVINCIAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 271"
08/2018;PROVINCIAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 299"
08/2018;PROVINCIAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 373"
08/2018;PROVINCIAL;"LA CABAÃ?A S.A.";"LINEA 242"
08/2018;PROVINCIAL;"LA CABAÃ?A S.A.";"LINEA 298"
08/2018;PROVINCIAL;"LA CABAÃ?A S.A.";"LINEA 317 BS AS"
08/2018;PROVINCIAL;"LA CENTRAL DE ESCOBAR SA";"LINEA 228F"
08/2018;PROVINCIAL;"LA CENTRAL DE ESCOBAR SA";"LINEA 291"
08/2018;PROVINCIAL;"LA FLOR DE LUJAN SRL";"LINEA 256"
08/2018;PROVINCIAL;"LA NUEVA METROPOL S.A.";"LINEA 228A"
08/2018;PROVINCIAL;"LA NUEVA METROPOL S.A.";"LINEA 365"
08/2018;PROVINCIAL;"LA PRIMERA DE GRAND BOURG S.A.";"LINEA 440"
08/2018;PROVINCIAL;"LA PRIMERA DE GRAND BOURG S.A.";"LINEA 315"
08/2018;PROVINCIAL;"LA PRIMERA DE MARTINEZ S.A";"LINEA 314"
08/2018;PROVINCIAL;"LIBERTADOR SAN MARTIN SAT";"LINEA 322 BS AS"
08/2018;PROVINCIAL;"LIBERTADOR SAN MARTIN SAT";"LINEA 327"
08/2018;PROVINCIAL;"LIBERTADOR SAN MARTIN SAT";"LINEA 336"
08/2018;PROVINCIAL;"LIBERTADOR SAN MARTIN SAT";"LINEA 392"
08/2018;PROVINCIAL;"LINEA SESENTA SA";"LINEA 204B"
08/2018;PROVINCIAL;"LINEA SESENTA SA";"LINEA 430"
08/2018;PROVINCIAL;"LINEA SESENTA SA";"LINEA 228 B"
08/2018;PROVINCIAL;"MICRO OMNIBUS AVENIDA S.A.";"LINEA 405"
08/2018;PROVINCIAL;"MICRO OMNIBUS GENERAL SAN MARTIN SAC";"LINEA 333"
08/2018;PROVINCIAL;"MICRO OMNIBUS GENERAL SAN MARTIN SAC";"LINEA 407"
08/2018;PROVINCIAL;"MICRO OMNIBUS GENERAL SAN MARTIN SAC";"LINEA 437"
08/2018;PROVINCIAL;"MICRO OMNIBUS MITRE S.A.";"LINEA 318"
08/2018;PROVINCIAL;"MICRO OMNIBUS OÂ´HIGGINS S.A.T.";"LINEA 295"
08/2018;PROVINCIAL;"MICRO OMNIBUS PRIMERA JUNTA S.A";"LINEA 324"
08/2018;PROVINCIAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.";"LINEA 372"
08/2018;PROVINCIAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.";"LINEA 300"
08/2018;PROVINCIAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.";"LINEA 219"
08/2018;PROVINCIAL;"MICRO OMNIBUS TIGRE S.A.";"LINEA 204"
08/2018;PROVINCIAL;"MICRO OMNIBUS TIGRE S.A.";"LINEA 228C"
08/2018;PROVINCIAL;"MICRO OMNIBUS TIGRE S.A.";"LINEA 228E"
08/2018;PROVINCIAL;"MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.";"LINEA 253 BS AS"
08/2018;PROVINCIAL;"MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.";"LINEA 321 BS AS"
08/2018;PROVINCIAL;"NUEVO IDEAL S.A.";"LINEA 382"
08/2018;PROVINCIAL;"RUTA BUS S.A.";"LINEA 355"
08/2018;PROVINCIAL;"RUTA BUS S.A.";"LINEA 350"
08/2018;PROVINCIAL;"RUTA BUS S.A.";"LINEA 313"
08/2018;PROVINCIAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 263B"
08/2018;PROVINCIAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 370"
08/2018;PROVINCIAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 385"
08/2018;PROVINCIAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 388"
08/2018;PROVINCIAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 435"
